"","cname","year","ccode","ccodealp","id","eper","cab","elec","par","exeleg","fed","dec","bic","jud","const","dir","pres","exepar8110","feduni8110","gtm_centrip","gdp","ppi","poli"
"787","Italy",1994,380,"ITA",30,2,2,2.51,5.71,0.91,1,4.82231806,3,1,2,6.5,1,1.13,-0.16,4,18529.57,0.839999973773956,10
"779","Italy",1995,380,"ITA",30,3,4,7.81,7.67,0.91,1,5.397882308,3,1,2,6.5,1,1.13,-0.16,4,19757.49,0.839999973773956,10
"776","Italy",1996,380,"ITA",30,3,NA,7.81,7.67,0.91,1,5.570276174,3,2,2,6.5,1,1.13,-0.16,4,20586.33,0.839999973773956,10
"770","Italy",1997,380,"ITA",30,4,3,6.91,6.09,0.91,1,5.821876464,3,2,2,6.5,1,1.13,-0.16,4,21606.051,0.839999973773956,10
"771","Italy",1998,380,"ITA",30,4,3,6.91,6.09,0.91,1,11.76950452,3,2,2,6.5,1,1.13,-0.16,4,22970.41,0.839999973773956,10
"780","Italy",1999,380,"ITA",30,4,2,6.91,6.09,0.91,1,9.424699101,3,2,2,6.5,1,1.13,-0.16,4,23973.18,0.839999973773956,10
"793","Italy",2000,380,"ITA",30,4,3,6.91,6.09,0.91,1,15.33564171,3,2,2,6.5,1,1.13,-0.16,4,25493.73,0.839999973773956,10
"778","Italy",2001,380,"ITA",30,4,3,6.91,6.09,0.91,1,15.7691617,3,2,2,6.5,1,1.13,-0.16,NA,26584.01,0.839999973773956,10
"792","Italy",2002,380,"ITA",30,5,4,10.22,5.3,0.91,1,16.32150261,3,2,2,6.5,1,1.13,-0.16,NA,25946.49,0.839999973773956,10
"790","Italy",2003,380,"ITA",30,5,4,10.22,5.3,0.91,1,16.82001607,3,2,2,6.5,1,1.13,-0.16,NA,26183.689,0.839999973773956,10
"794","Italy",2004,380,"ITA",30,5,4,10.22,5.3,0.91,1,16.62822336,3,2,2,6.5,1,1.13,-0.16,NA,26992.83,0.839999973773956,10
"788","Italy",2005,380,"ITA",30,5,4,10.22,5.3,0.91,1,16.589084,3,2,2,6.5,1,1.13,-0.16,NA,28431.301,0.839999973773956,10
"789","Italy",2006,380,"ITA",30,5,4,10.22,5.3,0.91,1,16.12356412,3,2,2,6.5,1,1.13,-0.16,NA,29959.631,0.839999973773956,10
"777","Italy",2007,380,"ITA",30,6,4,3.61,5.06,0.91,1,16.36513709,3,2,2,6.5,1,1.13,-0.16,NA,31864.67,0.839999973773956,10
"774","Italy",2008,380,"ITA",30,6,4,3.61,5.06,0.91,1,16.07156028,3,2,2,6.5,1,1.13,-0.16,NA,33224.02,0.839999973773956,10
"775","Italy",2009,380,"ITA",30,7,2,5.73,3.07,0.91,1,14.99077106,3,2,2,6.5,1,1.13,-0.16,NA,31582.43,0.839999973773956,10
"782","Italy",2010,380,"ITA",30,7,2,5.73,3.07,0.91,1,15.38742835,3,2,2,6.5,1,1.13,-0.16,NA,32122.109,0.839999973773956,10
"791","Italy",2011,380,"ITA",30,7,2,5.73,3.07,0.91,1,15.91375422,3,2,2,6.5,1,1.13,-0.16,NA,32931.672,0.839999973773956,10
"783","Italy",2012,380,"ITA",30,7,NA,5.73,3.07,0.91,1,16.63192368,3,2,2,6.5,1,1.13,-0.16,NA,NA,0.839999973773956,10
"769","Italy",2013,380,"ITA",30,7,NA,5.73,3.07,0.91,1,NA,3,2,2,6.5,1,1.13,-0.16,NA,NA,0.839999973773956,NA
"772","Italy",2014,380,"ITA",30,8,4,17.34,3.47,0.91,1,NA,3,2,2,6.5,1,1.13,-0.16,NA,NA,0.839999973773956,NA
"784","Italy",2015,NA,"ITA",30,8,4,17.34,3.47,0.91,1,NA,3,2,2,6.5,1,1.13,-0.16,NA,NA,0.839999973773956,NA
"816","Jamaica",1990,388,"JAM",31,1,1,18.36,1.6,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,3.5,3083.4299,0.629999995231628,10
"818","Jamaica",1991,388,"JAM",31,1,1,18.36,1.6,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,3.5,3206.3799,0.629999995231628,10
"815","Jamaica",1992,388,"JAM",31,1,1,18.36,1.6,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,3.5,3637.98,0.629999995231628,10
"806","Jamaica",1993,388,"JAM",31,1,1,18.36,1.6,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,3.5,3698.1499,0.629999995231628,9
"814","Jamaica",1994,388,"JAM",31,2,1,26.4,1.3,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,3.5,3798.6699,0.629999995231628,9
"819","Jamaica",1995,388,"JAM",31,2,1,26.4,1.3,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,3.5,3781.5701,0.629999995231628,9
"817","Jamaica",1996,388,"JAM",31,2,1,26.4,1.3,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,3.5,3922.3201,0.629999995231628,9
"808","Jamaica",1997,388,"JAM",31,2,1,26.4,1.3,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,3.5,3783.8701,0.629999995231628,9
"803","Jamaica",1998,388,"JAM",31,3,1,27.08,1.34,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,3.5,3739.1699,0.629999995231628,9
"798","Jamaica",1999,388,"JAM",31,3,1,27.08,1.34,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,3.5,3775.3301,0.629999995231628,9
"799","Jamaica",2000,388,"JAM",31,3,1,27.08,1.34,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,3.5,3993.97,0.629999995231628,9
"800","Jamaica",2001,388,"JAM",31,3,1,27.08,1.34,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,3947.8701,0.629999995231628,9
"809","Jamaica",2002,388,"JAM",31,3,1,27.08,1.34,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,3892.5701,0.629999995231628,9
"801","Jamaica",2003,388,"JAM",31,4,1,5.82,1.95,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,4186.7202,0.629999995231628,9
"813","Jamaica",2004,388,"JAM",31,4,1,5.82,1.95,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,4167.8198,0.629999995231628,9
"805","Jamaica",2005,388,"JAM",31,4,1,5.82,1.95,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,4370.1299,0.629999995231628,9
"796","Jamaica",2006,388,"JAM",31,4,1,5.82,1.95,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,4553.5298,0.629999995231628,9
"811","Jamaica",2007,388,"JAM",31,4,1,5.82,1.95,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,4276.6401,0.629999995231628,9
"804","Jamaica",2008,388,"JAM",31,5,1,4.82,1.98,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,4196.5498,0.629999995231628,9
"797","Jamaica",2009,388,"JAM",31,5,1,4.82,1.98,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,4618.71,0.629999995231628,9
"802","Jamaica",2010,388,"JAM",31,5,1,4.82,1.98,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,4639.5898,0.629999995231628,9
"812","Jamaica",2011,388,"JAM",31,5,1,4.82,1.98,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,4668.77,0.629999995231628,9
"810","Jamaica",2012,388,"JAM",31,6,1,13.33,1.8,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,NA,0.629999995231628,9
"795","Jamaica",2013,388,"JAM",31,6,1,13.33,1.8,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,NA,0.629999995231628,NA
"807","Jamaica",2014,388,"JAM",31,6,1,13.33,1.8,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,NA,0.629999995231628,NA
"820","Jamaica",2015,NA,"JAM",31,6,1,13.33,1.8,0.76,1,NA,2,1,2,-0.5,1,-1.56,-0.43,NA,NA,0.629999995231628,NA
"839","Japan",1990,392,"JPN",32,1,1,7.22,2.58,0.88,1,25.56914556,3,1,3,0.5,1,0.71,0.15,3.5,17199.26,0.660000026226044,10
"840","Japan",1991,392,"JPN",32,2,1,6.73,2.71,0.88,1,25.88322377,3,1,3,0.5,1,0.71,0.15,3.5,18826.939,0.660000026226044,10
"828","Japan",1992,392,"JPN",32,2,4,6.73,2.71,0.88,1,26.45095238,3,1,3,0.5,1,0.71,0.15,3.5,19955.359,0.660000026226044,10
"844","Japan",1993,392,"JPN",32,2,4,6.73,2.71,0.88,1,25.75237888,3,1,3,0.5,1,0.71,0.15,3.5,20982.16,0.660000026226044,10
"832","Japan",1994,392,"JPN",32,3,4,6.36,4.2,0.88,1,25.45203246,3,1,3,0.5,1,0.71,0.15,3.5,22196.59,0.660000026226044,10
"821","Japan",1995,392,"JPN",32,3,4,6.36,4.2,0.88,1,25.26698215,3,1,3,0.5,1,0.71,0.15,3.5,23757.689,0.660000026226044,10
"830","Japan",1996,392,"JPN",32,3,4,6.36,4.2,0.88,1,25.72991497,3,1,3,0.5,1,0.71,0.15,4.5,24639.74,0.660000026226044,10
"836","Japan",1997,392,"JPN",32,4,2,10.67,2.94,0.88,1,25.91777251,3,1,3,0.5,1,0.71,0.15,4.5,25168.311,0.660000026226044,10
"833","Japan",1998,392,"JPN",32,4,4,10.67,2.94,0.88,1,26.62593958,3,1,3,0.5,1,0.71,0.15,4.5,24632.699,0.660000026226044,10
"831","Japan",1999,392,"JPN",32,4,2,10.67,2.94,0.88,1,26.6528226,3,1,3,0.5,1,0.71,0.15,4.5,24983.109,0.660000026226044,10
"838","Japan",2000,392,"JPN",32,4,4,10.67,2.94,0.88,1,26.11307703,3,1,3,0.5,1,0.71,0.15,4.5,26439.09,0.660000026226044,10
"846","Japan",2001,392,"JPN",32,5,4,11.49,3.17,0.88,1,26.39832293,3,1,3,0.5,1,0.71,0.15,NA,26680.051,0.660000026226044,10
"845","Japan",2002,392,"JPN",32,5,4,11.49,3.17,0.88,1,26.02289463,3,1,3,0.5,1,0.71,0.15,NA,27195.58,0.660000026226044,10
"841","Japan",2003,392,"JPN",32,5,4,11.49,3.17,0.88,1,25.72051731,3,1,3,0.5,1,0.71,0.15,NA,28289.07,0.660000026226044,10
"842","Japan",2004,392,"JPN",32,6,2,8.52,2.59,0.88,1,25.57632679,3,1,3,0.5,1,0.71,0.15,NA,29853.9,0.660000026226044,10
"829","Japan",2005,392,"JPN",32,6,2,8.52,2.59,0.88,1,25.23176945,3,1,3,0.5,1,0.71,0.15,NA,31391.551,0.660000026226044,10
"837","Japan",2006,392,"JPN",32,7,4,15.63,2.27,0.88,1,25.52868622,3,1,3,0.5,1,0.71,0.15,NA,32722.439,0.660000026226044,10
"824","Japan",2007,392,"JPN",32,7,4,15.63,2.27,0.88,1,27.53411609,3,1,3,0.5,1,0.71,0.15,NA,34161.141,0.660000026226044,10
"834","Japan",2008,392,"JPN",32,7,4,15.63,2.27,0.88,1,28.33376666,3,1,3,0.5,1,0.71,0.15,NA,35077.43,0.660000026226044,10
"843","Japan",2009,392,"JPN",32,7,4,15.63,2.27,0.88,1,27.53667199,3,1,3,0.5,1,0.71,0.15,NA,32682.35,0.660000026226044,10
"827","Japan",2010,392,"JPN",32,8,4,15.11,2.1,0.88,1,25.90306288,3,1,3,0.5,1,0.71,0.15,NA,35088.961,0.660000026226044,10
"835","Japan",2011,392,"JPN",32,8,4,15.11,2.1,0.88,1,25.22125821,3,1,3,0.5,1,0.71,0.15,NA,36123.77,0.660000026226044,10
"823","Japan",2012,392,"JPN",32,8,4,15.11,2.1,0.88,1,NA,3,1,3,0.5,1,0.71,0.15,NA,NA,0.660000026226044,10
"826","Japan",2013,392,"JPN",32,9,4,19.96,2.1,0.88,1,NA,3,1,3,0.5,1,0.71,0.15,NA,NA,0.660000026226044,NA
"822","Japan",2014,392,"JPN",32,9,4,19.96,2.1,0.88,1,NA,3,1,3,0.5,1,0.71,0.15,NA,NA,0.660000026226044,NA
"825","Japan",2015,NA,"JPN",32,10,4,16.32,2.42,0.88,1,NA,3,1,3,0.5,1,0.71,0.15,NA,NA,0.660000026226044,NA
"851","Korea",1990,410,"KOR",33,1,1,7.5,3.54,0.8,1,21.79,1,2,2,0,3,-1.29,-0.1,4,7733.8101,NA,6
"854","Korea",1991,410,"KOR",33,1,1,7.5,3.54,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,4,8734.3096,NA,6
"862","Korea",1992,410,"KOR",33,1,1,7.5,3.54,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,4,9427.0098,NA,6
"857","Korea",1993,410,"KOR",33,2,1,9.87,2.74,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,4,10305.52,NA,6
"852","Korea",1994,410,"KOR",33,2,1,9.87,2.74,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,4,11524.85,NA,6
"849","Korea",1995,410,"KOR",33,2,1,9.87,2.74,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,4,12889.61,NA,6
"847","Korea",1996,410,"KOR",33,2,1,9.87,2.74,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,4,13844.33,NA,6
"861","Korea",1997,410,"KOR",33,3,1,9.64,3.16,0.8,1,20.8000004291534,1,2,2,0,3,-1.29,-0.1,4,14487.05,NA,6
"858","Korea",1998,410,"KOR",33,3,1,9.64,3.16,0.8,1,20.2000007033348,1,2,2,0,3,-1.29,-0.1,4,13241.57,NA,8
"855","Korea",1999,410,"KOR",33,3,1,9.64,3.16,0.8,1,19.6999996900558,1,2,2,0,3,-1.29,-0.1,4,15059.67,NA,8
"866","Korea",2000,410,"KOR",33,3,1,9.64,3.16,0.8,1,18.0999994277954,1,2,2,0,3,-1.29,-0.1,4,16970.52,NA,8
"867","Korea",2001,410,"KOR",33,4,1,8.91,2.39,0.8,1,21.7999994754791,1,2,2,0,3,-1.29,-0.1,NA,17580.439,NA,8
"863","Korea",2002,410,"KOR",33,4,1,8.91,2.39,0.8,1,23.2999995350838,1,2,2,0,3,-1.29,-0.1,NA,19139.641,NA,8
"848","Korea",2003,410,"KOR",33,4,1,8.91,2.39,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,NA,20350.48,NA,8
"869","Korea",2004,410,"KOR",33,4,1,8.91,2.39,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,NA,22004.721,NA,8
"853","Korea",2005,410,"KOR",33,5,1,12.11,2.36,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,NA,24371.789,NA,8
"859","Korea",2006,410,"KOR",33,5,1,12.11,2.36,0.8,1,23.0000004172325,1,2,2,0,3,-1.29,-0.1,NA,26081.01,NA,8
"856","Korea",2007,410,"KOR",33,5,1,12.11,2.36,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,NA,27610.961,NA,8
"864","Korea",2008,410,"KOR",33,5,1,12.11,2.36,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,NA,29302.75,NA,8
"865","Korea",2009,410,"KOR",33,6,1,NA,2.36,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,NA,28258.801,NA,8
"850","Korea",2010,410,"KOR",33,6,1,NA,2.36,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,NA,31032.67,NA,8
"870","Korea",2011,410,"KOR",33,6,1,NA,2.36,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,NA,33181.891,NA,8
"868","Korea",2012,410,"KOR",33,6,1,NA,2.36,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,NA,NA,NA,8
"860","Korea",2013,410,"KOR",33,7,1,7.15,2.28,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,NA,NA,NA,NA
"871","Korea",2014,410,"KOR",33,7,1,7.15,2.28,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,NA,NA,NA,NA
"872","Korea",2015,NA,"KOR",33,7,1,7.15,2.28,0.8,1,NA,1,2,2,0,3,-1.29,-0.1,NA,NA,NA,NA
"935","Latvia",1994,428,"LVA",34,1,3,4.14,5.05,0.8,1,NA,1,2,2,4.5,1,NA,NA,6,5936.1802,0.779999971389771,8
"936","Latvia",1995,428,"LVA",34,1,3,4.14,5.05,0.8,1,19.48850761,1,2,2,4.5,1,NA,NA,6,5906.0298,0.779999971389771,8
"937","Latvia",1996,428,"LVA",34,2,4,5.18,7.59,0.8,1,20.48929664,1,2,2,4.5,1,NA,NA,6,6212.8198,0.779999971389771,8
"938","Latvia",1997,428,"LVA",34,2,4,5.18,7.59,0.8,1,16.20758242,1,2,2,4.5,1,NA,NA,6,6776.77,0.779999971389771,8
"939","Latvia",1998,428,"LVA",34,2,2,5.18,7.59,0.8,1,16.02997432,1,2,2,4.5,1,NA,NA,6,7526.9902,0.779999971389771,8
"940","Latvia",1999,428,"LVA",34,3,3,4.66,5.49,0.8,1,15.52921945,1,2,2,4.5,1,NA,NA,6,8017.3701,0.779999971389771,8
"941","Latvia",2000,428,"LVA",34,3,2,4.66,5.49,0.8,1,16.84021723,1,2,2,4.5,1,NA,NA,6,8674.9199,0.779999971389771,8
"942","Latvia",2001,428,"LVA",34,3,4,4.66,5.49,0.8,1,17.17987232,1,2,2,4.5,1,NA,NA,NA,9560.71,0.779999971389771,8
"943","Latvia",2002,428,"LVA",34,3,4,4.66,5.49,0.8,1,17.15791278,1,2,2,4.5,1,NA,NA,NA,10254.73,0.779999971389771,8
"944","Latvia",2003,428,"LVA",34,4,2,7.28,5.02,0.8,1,17.68061564,1,2,2,4.5,1,NA,NA,NA,10514.23,0.779999971389771,8
"945","Latvia",2004,428,"LVA",34,4,2,7.28,5.02,0.8,1,17.8000988,1,2,2,4.5,1,NA,NA,NA,11212.48,0.779999971389771,8
"924","Latvia",2005,428,"LVA",34,4,4,7.28,5.02,0.8,1,16.82064352,1,2,2,4.5,1,NA,NA,NA,12351.73,0.779999971389771,8
"925","Latvia",2006,428,"LVA",34,4,4,7.28,5.02,0.8,1,17.01796113,1,2,2,4.5,1,NA,NA,NA,13564.73,0.779999971389771,8
"926","Latvia",2007,428,"LVA",34,5,2,4.77,6,0.8,1,17.67238042,1,2,2,4.5,1,NA,NA,NA,14902.26,0.779999971389771,8
"927","Latvia",2008,428,"LVA",34,5,2,4.77,6,0.8,1,18.88537142,1,2,2,4.5,1,NA,NA,NA,15834.8,0.779999971389771,8
"928","Latvia",2009,428,"LVA",34,5,2,4.77,6,0.8,1,18.8543202,1,2,2,4.5,1,NA,NA,NA,14856.01,0.779999971389771,8
"929","Latvia",2010,428,"LVA",34,5,4,4.77,6,0.8,1,20.70078377,1,2,2,4.5,1,NA,NA,NA,15520.72,0.779999971389771,8
"930","Latvia",2011,428,"LVA",34,6,2,2.8,3.93,0.8,1,19.59662372,1,2,2,4.5,1,NA,NA,NA,16583.67,0.779999971389771,8
"931","Latvia",2012,428,"LVA",34,7,3,2.76,4.52,0.8,1,19.19832582,1,2,2,4.5,1,NA,NA,NA,NA,0.779999971389771,8
"932","Latvia",2013,428,"LVA",34,7,3,2.76,4.52,0.8,1,NA,1,2,2,4.5,1,NA,NA,NA,NA,0.779999971389771,NA
"933","Latvia",2014,428,"LVA",34,7,3,2.76,4.52,0.8,1,NA,1,2,2,4.5,1,NA,NA,NA,NA,0.779999971389771,NA
"934","Latvia",2015,NA,"LVA",34,8,2,2.3,5.13,0.8,1,NA,1,2,2,4.5,1,NA,NA,NA,NA,0.779999971389771,NA
"874","Lithuania",1991,440,"LTU",35,0,4,NA,NA,0.8,1,NA,1,2,2,8,2,NA,NA,NA,NA,0.779999971389771,NA
"875","Lithuania",1992,440,"LTU",35,1,3,9.61,2.99,0.8,1,NA,1,2,2,8,2,NA,NA,4,6307.4502,0.779999971389771,10
"876","Lithuania",1993,440,"LTU",35,1,1,9.61,2.99,0.8,1,NA,1,2,2,8,2,NA,NA,4,5332.3101,0.779999971389771,10
"877","Lithuania",1994,440,"LTU",35,1,1,9.61,2.99,0.8,1,NA,1,2,2,8,2,NA,NA,4,5683.8301,0.779999971389771,10
"878","Lithuania",1995,440,"LTU",35,1,1,9.61,2.99,0.8,1,18.3249039,1,2,2,8,2,NA,NA,4,5978.1099,0.779999971389771,10
"879","Lithuania",1996,440,"LTU",35,1,1,9.61,2.99,0.8,1,18.53362047,1,2,2,8,2,NA,NA,4,6452.0298,0.779999971389771,10
"880","Lithuania",1997,440,"LTU",35,2,4,15.17,3.41,0.8,1,14.11628054,1,2,2,8,2,NA,NA,4,7205.0698,0.779999971389771,10
"881","Lithuania",1998,440,"LTU",35,2,4,15.17,3.41,0.8,1,18.24898737,1,2,2,8,2,NA,NA,4,7723.2202,0.779999971389771,10
"882","Lithuania",1999,440,"LTU",35,2,4,15.17,3.41,0.8,1,19.91592772,1,2,2,8,2,NA,NA,4,8218.21,0.779999971389771,10
"883","Lithuania",2000,440,"LTU",35,2,4,15.17,3.41,0.8,1,19.60799482,1,2,2,8,2,NA,NA,4,9180.79,0.779999971389771,10
"884","Lithuania",2001,440,"LTU",35,3,3,10.42,4.22,0.8,1,19.41921756,1,2,2,8,2,NA,NA,NA,10183.94,0.779999971389771,10
"885","Lithuania",2002,440,"LTU",35,3,3,10.42,4.22,0.8,1,9.542789229,1,2,2,8,2,NA,NA,NA,10796.16,0.779999971389771,10
"886","Lithuania",2003,440,"LTU",35,3,3,10.42,4.22,0.8,1,9.110479113,1,2,2,8,2,NA,NA,NA,11686.21,0.779999971389771,10
"887","Lithuania",2004,440,"LTU",35,3,3,10.42,4.22,0.8,1,9.530075801,1,2,2,8,2,NA,NA,NA,12309.94,0.779999971389771,10
"888","Lithuania",2005,440,"LTU",35,4,2,5.03,5.46,0.8,1,9.394496618,1,2,2,8,2,NA,NA,NA,13732.3,0.779999971389771,10
"889","Lithuania",2006,440,"LTU",35,4,2,5.03,5.46,0.8,1,9.374342943,1,2,2,8,2,NA,NA,NA,15073.9,0.779999971389771,10
"890","Lithuania",2007,440,"LTU",35,4,3,5.03,5.46,0.8,1,9.855283823,1,2,2,8,2,NA,NA,NA,16264.51,0.779999971389771,10
"891","Lithuania",2008,440,"LTU",35,4,3,5.03,5.46,0.8,1,10.99301488,1,2,2,8,2,NA,NA,NA,16932.289,0.779999971389771,10
"892","Lithuania",2009,440,"LTU",35,5,4,11.14,5.78,0.8,1,11.35491471,1,2,2,8,2,NA,NA,NA,15467.74,0.779999971389771,10
"893","Lithuania",2010,440,"LTU",35,5,4,11.14,5.78,0.8,1,11.07494926,1,2,2,8,2,NA,NA,NA,16579.891,0.779999971389771,10
"894","Lithuania",2011,440,"LTU",35,5,2,11.14,5.78,0.8,1,9.574514746,1,2,2,8,2,NA,NA,NA,17559.75,0.779999971389771,10
"895","Lithuania",2012,440,"LTU",35,5,2,11.14,5.78,0.8,1,9.531486436,1,2,2,8,2,NA,NA,NA,NA,0.779999971389771,10
"896","Lithuania",2013,440,"LTU",35,6,4,9.08,5.28,0.8,1,NA,1,2,2,8,2,NA,NA,NA,NA,0.779999971389771,NA
"897","Lithuania",2014,440,"LTU",35,6,4,9.08,5.28,0.8,1,NA,1,2,2,8,2,NA,NA,NA,NA,0.779999971389771,NA
"873","Lithuania",2015,NA,"LTU",35,6,4,9.08,5.28,0.8,1,NA,1,2,2,8,2,NA,NA,NA,NA,0.779999971389771,NA
"919","Luxembourg",1990,442,"LUX",36,1,2,5.03,3.77,NA,1,6.228096426,1,1,2,-1,1,0.38,-0.89,4,22381.211,NA,10
"921","Luxembourg",1991,442,"LUX",36,1,2,5.03,3.77,NA,1,6.552226685,1,1,2,-1,1,0.38,-0.89,4,25702.359,NA,10
"923","Luxembourg",1992,442,"LUX",36,1,2,5.03,3.77,NA,1,5.381872645,1,1,2,-1,1,0.38,-0.89,4,27076.35,NA,10
"914","Luxembourg",1993,442,"LUX",36,1,2,5.03,3.77,NA,1,5.879310146,1,1,2,-1,1,0.38,-0.89,4,29148.99,NA,10
"909","Luxembourg",1994,442,"LUX",36,1,2,5.03,3.77,NA,1,5.703541748,1,1,2,-1,1,0.38,-0.89,4,30871.609,NA,10
"902","Luxembourg",1995,442,"LUX",36,2,2,4.67,3.9,NA,1,6.360195051,1,1,2,-1,1,0.38,-0.89,4,31082.779,NA,10
"905","Luxembourg",1996,442,"LUX",36,2,2,4.67,3.9,NA,1,6.521625564,1,1,2,-1,1,0.38,-0.89,4,32103.91,NA,10
"898","Luxembourg",1997,442,"LUX",36,2,2,4.67,3.9,NA,1,6.116871981,1,1,2,-1,1,0.38,-0.89,4,34414.129,NA,10
"899","Luxembourg",1998,442,"LUX",36,2,2,4.67,3.9,NA,1,6.133650184,1,1,2,-1,1,0.38,-0.89,4,38328.309,NA,10
"904","Luxembourg",1999,442,"LUX",36,2,2,4.67,3.9,NA,1,5.686311419,1,1,2,-1,1,0.38,-0.89,4,44298.66,NA,10
"906","Luxembourg",2000,442,"LUX",36,3,2,3.22,4.34,NA,1,5.750142919,1,1,2,-1,1,0.38,-0.89,4,50784.59,NA,10
"907","Luxembourg",2001,442,"LUX",36,3,2,3.22,4.34,NA,1,5.651129887,1,1,2,-1,1,0.38,-0.89,NA,50374.371,NA,10
"910","Luxembourg",2002,442,"LUX",36,3,2,3.22,4.34,NA,1,6.075646219,1,1,2,-1,1,0.38,-0.89,NA,51410.531,NA,10
"900","Luxembourg",2003,442,"LUX",36,3,2,3.22,4.34,NA,1,5.950303922,1,1,2,-1,1,0.38,-0.89,NA,52125.102,NA,10
"901","Luxembourg",2004,442,"LUX",36,3,2,3.22,4.34,NA,1,4.907044605,1,1,2,-1,1,0.38,-0.89,NA,50531.352,NA,10
"922","Luxembourg",2005,442,"LUX",36,4,2,3.36,3.81,NA,1,4.44226918,1,1,2,-1,1,0.38,-0.89,NA,58411.59,NA,10
"915","Luxembourg",2006,442,"LUX",36,4,2,3.36,3.81,NA,1,4.387730887,1,1,2,-1,1,0.38,-0.89,NA,59558.75,NA,10
"903","Luxembourg",2007,442,"LUX",36,4,2,3.36,3.81,NA,1,4.463997494,1,1,2,-1,1,0.38,-0.89,NA,63082.012,NA,10
"908","Luxembourg",2008,442,"LUX",36,4,2,3.36,3.81,NA,1,4.524796563,1,1,2,-1,1,0.38,-0.89,NA,59038.559,NA,10
"913","Luxembourg",2009,442,"LUX",36,4,2,3.36,3.81,NA,1,4.53570575,1,1,2,-1,1,0.38,-0.89,NA,60207.969,NA,10
"916","Luxembourg",2010,442,"LUX",36,5,2,4.22,3.63,NA,1,4.391320062,1,1,2,-1,1,0.38,-0.89,NA,62663.52,NA,10
"917","Luxembourg",2011,442,"LUX",36,5,2,4.22,3.63,NA,1,4.713916061,1,1,2,-1,1,0.38,-0.89,NA,61404.48,NA,10
"918","Luxembourg",2012,442,"LUX",36,5,2,4.22,3.63,NA,1,3.993145501,1,1,2,-1,1,0.38,-0.89,NA,NA,NA,10
"920","Luxembourg",2013,442,"LUX",36,5,2,4.22,3.63,NA,1,NA,1,1,2,-1,1,0.38,-0.89,NA,NA,NA,NA
"911","Luxembourg",2014,442,"LUX",36,6,2,5.2,3.93,NA,1,NA,1,1,2,-1,1,0.38,-0.89,NA,NA,NA,NA
"912","Luxembourg",2015,NA,"LUX",36,6,2,5.2,3.93,NA,1,NA,1,1,2,-1,1,0.38,-0.89,NA,NA,NA,NA
"965","Mali",1995,466,"MLI",37,1,1,15.67,2.13,0.43,1,NA,1,1,2,-0.5,2,NA,NA,4,679.31,0.340000003576279,7
"966","Mali",1996,466,"MLI",37,1,1,15.67,2.13,0.43,1,NA,1,1,2,-0.5,2,NA,NA,4,738.57001,0.340000003576279,7
"967","Mali",1997,466,"MLI",37,1,1,15.67,2.13,0.43,1,NA,1,1,2,-0.5,2,NA,NA,4,766.16998,0.340000003576279,6
